,GAME_ID,SEASON,GAME_DATE_EST,SEASON,HOME_TEAM_WINS,G,W,L,HOME_W,HOME_L,AWAY_W,AWAY_L,TOP_PLAYERS,EFF,HG_7days,AG_7days,G_7days,BACK2BACK,MISSING_PLAYERS,HOME_ELO,CONFERENCE_VISITOR,TEAM_VISITOR,G_VISITOR,W_VISITOR,L_VISITOR,HOME_W_VISITOR,HOME_L_VISITOR,AWAY_W_VISITOR,AWAY_L_VISITOR,TOP_PLAYERS_VISITOR,EFF_VISITOR,HG_7days_VISITOR,AG_7days_VISITOR,G_7days_VISITOR,BACK2BACK_VISITOR,MISSING_PLAYERS_VISITOR,VISITOR_ELO,ELO_DIFF,TOP_PLAYER_DIFF,MISSING_PLAYER_DIFF,EFF_DIFF,MONTH
4115,20700440,2007,12/29/2007,2007,1,29,14,15,6,5,8,10,0,875,0,3,3,1,0,1665.921256,East,Toronto,30,16,14,8,6,8,8,1,796.2222222,0,2,2,1,0,1564.337046,101.5842105,-1,0,78.77777778,12
4116,20700441,2007,12/29/2007,2007,0,31,16,15,10,2,6,13,2,833.1111111,1,2,3,1,2,1652.908252,East,Boston,27,24,3,14,1,10,2,1,843.3333333,1,2,3,0,0,1639.465124,13.44312791,1,2,-10.22222222,12
4117,20700442,2007,12/29/2007,2007,1,29,8,21,4,10,4,11,0,765.5555556,1,1,2,0,1,1481.292086,West,Minnesota,28,4,24,3,10,1,14,1,607.3,0,3,3,1,0,1310.445696,170.84639,-1,1,158.2555556,12
4118,20700439,2007,12/29/2007,2007,0,28,11,17,9,3,2,14,0,790.1428571,1,2,3,1,0,1482.273083,East,New Jersey,29,13,16,7,11,6,5,2,822.4444444,3,0,3,1,0,1431.524282,50.74880123,-2,0,-32.3015873,12
4119,20700443,2007,12/30/2007,2007,0,28,8,20,7,9,1,11,1,751.4444444,1,1,2,0,0,1442.179177,East,Chicago,27,10,17,6,7,4,10,1,911.7777778,1,1,2,0,0,1483.420658,-41.2414812,0,0,-160.3333333,12
4120,20700445,2007,12/30/2007,2007,0,29,18,11,12,4,6,7,2,933.1111111,1,2,3,0,0,1669.878848,West,Golden State,30,17,13,8,6,9,7,0,898.4444444,2,1,3,0,0,1583.736238,86.14260977,2,0,34.66666667,12
4121,20700446,2007,12/30/2007,2007,1,28,20,8,15,2,5,6,1,701.9090909,2,0,2,0,0,1724.825236,West,Memphis,29,8,21,5,11,3,10,1,745.3333333,2,0,2,0,0,1371.852918,352.9723186,0,0,-43.42424242,12
4122,20700444,2007,12/30/2007,2007,1,29,17,12,14,3,3,9,0,632.5,2,0,2,0,0,1602.076695,East,Philadelphia,29,13,16,7,9,6,7,1,829.2857143,1,1,2,0,0,1479.504156,122.5725386,-1,0,-196.7857143,12
4123,20700448,2007,12/30/2007,2007,0,29,19,10,11,4,8,6,1,778.5454545,2,1,3,0,0,1701.296557,East,Boston,28,25,3,14,1,11,2,1,721.2,1,3,4,1,0,1647.584218,53.71233955,0,0,57.34545455,12
4124,20700447,2007,12/30/2007,2007,0,28,11,17,8,7,3,10,0,538.1111111,3,0,3,0,2,1541.671991,West,Phoenix,30,21,9,9,3,12,6,3,1297.375,1,2,3,0,0,1655.179702,-113.5077102,-3,2,-759.2638889,12
4125,20700449,2007,12/31/2007,2007,1,28,10,18,9,8,1,10,2,829.75,2,1,3,0,1,1487.270548,East,Indiana,31,15,16,7,8,8,8,1,705.8888889,1,2,3,0,1,1468.300514,18.97003312,1,0,123.8611111,12
4126,20700451,2007,12/31/2007,2007,1,30,23,7,12,2,11,5,0,781.3,1,2,3,0,0,1777.404104,East,Milwaukee,29,11,18,9,4,2,14,0,595.5,1,2,3,0,1,1376.506295,400.8978094,0,-1,185.8,12
4127,20700450,2007,12/31/2007,2007,0,28,11,17,6,7,5,10,1,940.8888889,1,2,3,1,0,1595.925002,East,Orlando,32,21,11,7,6,14,5,1,782.1111111,2,1,3,0,0,1550.902824,45.02217752,0,0,158.7777778,12
4128,20700452,2007,12/31/2007,2007,0,30,15,15,7,5,8,10,0,757.4285714,1,1,2,0,0,1673.62308,West,Golden State,31,18,13,8,6,10,7,0,1007.625,2,1,3,1,0,1597.589999,76.03308065,0,0,-250.1964286,12
4129,20700456,2007,12/31/2007,2007,0,30,9,21,5,10,4,11,0,698.625,2,1,3,0,3,1488.863268,East,Philadelphia,30,13,17,7,9,6,8,1,763.625,1,2,3,1,0,1467.960583,20.90268441,-1,3,-65,12
4130,20700454,2007,12/31/2007,2007,1,32,16,16,10,3,6,13,2,846.3636364,2,1,3,0,0,1644.789158,West,Portland,30,18,12,15,3,3,9,0,632.5,3,0,3,1,0,1513.620268,131.1688898,2,0,213.8636364,12
4131,20700453,2007,12/31/2007,2007,0,30,20,10,9,5,11,5,1,738.8888889,1,2,3,0,1,1655.370229,East,Toronto,31,16,15,8,6,8,9,1,797.5,0,2,2,0,0,1556.635222,98.7350067,0,1,-58.61111111,12
4132,20700455,2007,12/31/2007,2007,1,28,9,19,4,9,5,10,0,741.5714286,1,1,2,0,0,1528.894992,West,Minnesota,29,4,25,3,10,1,15,1,636.25,0,3,3,0,0,1302.874514,226.0204778,-1,0,105.3214286,12
4133,20700468,2007,1/2/2008,2007,0,29,10,19,5,9,5,10,0,741.5714286,2,1,3,0,0,1532.422856,West,New Orleans,31,20,11,9,6,11,5,1,671.75,2,2,4,0,1,1545.614526,-13.19167006,-1,-1,69.82142857,1
4134,20700467,2007,1/2/2008,2007,1,33,17,16,11,3,6,13,2,846.3636364,3,1,4,0,0,1650.794718,East,Philadelphia,31,14,17,7,9,7,8,1,763.625,1,3,4,0,0,1477.749159,173.0455592,1,0,82.73863636,1
4135,20700466,2007,1/2/2008,2007,1,31,20,11,14,3,6,8,1,875,2,1,3,0,0,1716.749881,West,Golden State,32,19,13,8,6,11,7,0,812.5,2,2,4,0,0,1616.545739,100.2041423,1,0,62.5,1
4136,20700465,2007,1/2/2008,2007,0,30,4,26,3,10,1,16,1,634.3333333,0,4,4,0,0,1399.346651,West,Portland,31,18,13,15,3,3,10,0,632.5,2,1,3,0,0,1507.614708,-108.2680576,1,0,1.833333333,1
4137,20700457,2007,1/2/2008,2007,0,29,15,14,9,6,6,8,0,788.4285714,1,2,3,0,1,1590.600888,East,Detroit,31,24,7,13,2,11,5,0,781.3,2,2,4,0,0,1681.447236,-90.84634791,0,1,7.128571429,1
4138,20700463,2007,1/2/2008,2007,0,29,8,21,7,10,1,11,1,792.1818182,1,1,2,0,0,1429.674832,West,Sacramento,29,11,18,8,8,3,10,0,538.1111111,3,0,3,0,2,1433.224097,-3.549264296,1,-2,254.0707071,1
4139,20700462,2007,1/2/2008,2007,1,29,26,3,14,1,12,2,1,771.6,0,4,4,0,0,1766.63542,West,Houston,31,15,16,7,6,8,10,0,862.2857143,2,1,3,0,0,1554.66734,211.9680802,1,0,-90.68571429,1
4140,20700461,2007,1/2/2008,2007,0,32,15,17,7,8,8,9,1,771.5,1,3,4,0,0,1562.410502,West,Memphis,30,8,22,5,11,3,11,1,640.125,2,1,3,0,0,1368.486904,193.9235971,0,0,131.375,1
4141,20700460,2007,1/2/2008,2007,1,31,14,17,8,6,6,11,1,849.6666667,0,2,2,0,0,1582.553865,East,Atlanta,28,15,13,10,6,5,7,1,806.4444444,1,1,2,0,0,1459.665942,122.8879224,0,0,43.22222222,1
4142,20700459,2007,1/2/2008,2007,0,33,22,11,7,6,15,5,1,736.3333333,2,2,4,0,0,1656.561141,East,New Jersey,30,14,16,7,11,7,5,2,777.4,2,1,3,0,0,1437.291071,219.2700702,-1,0,-41.06666667,1
4143,20700458,2007,1/2/2008,2007,0,29,11,18,10,8,1,10,2,829.75,3,1,4,0,1,1493.16056,East,Chicago,29,11,18,6,8,5,10,1,997.25,2,2,4,0,0,1490.266685,2.893874893,1,1,-167.5,1
4144,20700464,2007,1/2/2008,2007,0,31,8,23,4,10,4,13,0,730.4285714,1,2,3,0,2,1498.497211,East,Milwaukee,30,11,19,9,4,2,15,0,699.125,1,3,4,0,0,1372.463163,126.0340486,0,2,31.30357143,1
4145,20700469,2007,1/3/2008,2007,0,30,12,18,6,8,6,10,1,936.4444444,2,2,4,1,0,1602.027046,West,Portland,32,19,13,15,3,4,10,0,632.5,2,2,4,1,0,1514.688898,87.33814739,1,0,303.9444444,1
4146,20700470,2007,1/3/2008,2007,1,30,18,12,12,5,6,7,2,863.7777778,1,1,2,0,0,1656.025086,West,San Antonio,29,21,8,16,2,5,6,1,701.9090909,2,0,2,0,0,1628.191249,27.83383681,1,0,161.8686869,1
4147,20700471,2007,1/3/2008,2007,1,31,22,9,9,3,13,6,3,1172.444444,1,2,3,0,0,1763.627596,West,Seattle,31,9,22,5,11,4,11,0,814.7777778,3,0,3,0,0,1379.074693,384.5529034,3,0,357.6666667,1
4148,20700483,2007,1/4/2008,2007,0,33,19,14,8,6,11,8,0,900,1,3,4,0,0,1704.884931,West,New Orleans,32,21,11,9,6,12,5,1,668.4444444,2,2,4,0,0,1557.858885,147.0260451,-1,0,231.5555556,1
4149,20700482,2007,1/4/2008,2007,1,30,19,11,11,5,8,6,1,840.375,2,0,2,0,2,1682.245354,East,Philadelphia,32,14,18,7,9,7,9,1,688.8,0,4,4,0,0,1475.100252,207.1451022,0,2,151.575,1
4150,20700481,2007,1/4/2008,2007,1,32,21,11,15,3,6,8,1,871.4545455,2,0,2,0,0,1728.41069,East,Miami,32,8,24,4,11,4,13,0,586.4285714,2,1,3,0,3,1387.949919,340.4607714,1,-3,285.025974,1
4151,20700480,2007,1/4/2008,2007,1,30,21,9,16,2,5,7,1,713.2,2,1,3,1,0,1723.159594,East,New York,30,8,22,7,11,1,11,0,781.375,2,0,2,0,1,1319.432408,403.7271862,1,-1,-68.175,1
4152,20700479,2007,1/4/2008,2007,0,31,12,19,9,4,3,15,0,679.8333333,1,3,4,0,2,1483.010456,East,Washington,30,15,15,9,7,6,8,0,730.25,2,1,3,0,1,1482.098762,0.911694029,0,1,-50.41666667,1
4153,20700478,2007,1/4/2008,2007,0,31,4,27,3,11,1,16,1,646.5,1,3,4,0,0,1392.272461,West,Denver,31,19,12,13,5,6,7,2,801.3,2,1,3,1,0,1561.056742,-168.7842813,-1,0,-154.8,1
4154,20700477,2007,1/4/2008,2007,1,32,15,17,9,6,6,11,1,849.6666667,1,1,2,0,0,1586.356324,West,Sacramento,30,12,18,8,8,4,10,0,535.5,2,1,3,0,2,1443.466522,142.889802,1,-2,314.1666667,1
4155,20700476,2007,1/4/2008,2007,1,31,15,16,7,11,8,5,2,819.625,1,2,3,0,0,1544.932009,East,Charlotte,30,11,19,10,9,1,10,2,744.1111111,3,1,4,0,1,1381.4002,163.5318093,0,-1,75.51388889,1
4156,20700475,2007,1/4/2008,2007,1,30,27,3,15,1,12,2,1,819.3333333,1,2,3,0,0,1769.100157,West,Memphis,31,9,22,5,11,4,11,1,833.6666667,1,2,3,0,0,1395.646877,373.4532808,0,0,-14.33333333,1
4157,20700474,2007,1/4/2008,2007,1,33,15,18,7,9,8,9,1,642.4,2,2,4,0,0,1535.250529,East,Atlanta,29,15,14,10,6,5,8,1,778.625,0,2,2,0,0,1455.863484,79.38704579,0,0,-136.225,1
4158,20700473,2007,1/4/2008,2007,0,34,22,12,7,7,15,5,1,782.1111111,2,2,4,0,0,1648.920202,West,Houston,32,15,17,7,6,8,11,0,757.4285714,2,2,4,0,0,1552.202603,96.71759853,1,0,24.68253968,1
4159,20700472,2007,1/4/2008,2007,0,32,17,15,8,6,9,9,1,797.5,0,3,3,0,0,1666.390925,East,Detroit,32,25,7,13,2,12,5,0,913,2,2,4,0,0,1689.949362,-23.55843715,1,0,-115.5,1
4160,20700484,2007,1/5/2008,2007,0,30,15,15,10,6,5,9,1,911.5714286,0,3,3,1,0,1543.096873,East,New Jersey,32,16,16,8,11,8,5,2,855.75,1,2,3,1,2,1448.769905,94.32696773,-1,-2,55.82142857,1
4161,20700485,2007,1/5/2008,2007,0,33,26,7,13,2,13,5,0,913,1,3,4,1,0,1802.81369,East,Boston,31,28,3,16,1,12,2,1,819.3333333,2,2,4,1,0,1670.116456,132.697234,-1,0,93.66666667,1
4162,20700487,2007,1/5/2008,2007,1,33,16,17,7,6,9,11,0,849.4285714,2,2,4,1,0,1658.86103,East,New York,31,8,23,7,11,1,12,1,816.5,2,1,3,1,0,1318.580051,340.2809797,-1,0,32.92857143,1
4163,20700486,2007,1/5/2008,2007,1,31,12,19,6,9,6,10,0,853.375,2,2,4,0,0,1591.666509,West,Sacramento,31,12,19,8,8,4,11,0,535.5,1,2,3,1,2,1440.001865,151.664644,0,-2,317.875,1
4164,20700489,2007,1/5/2008,2007,1,33,20,13,15,3,5,10,0,632.5,1,3,4,0,0,1625.049435,West,Utah,34,18,16,12,3,6,13,2,780.4545455,3,0,3,0,1,1553.443624,71.60581109,-2,-1,-147.9545455,1
4165,20700488,2007,1/5/2008,2007,0,32,23,9,10,3,13,6,3,1172.444444,1,1,2,0,0,1764.995838,West,New Orleans,33,22,11,9,6,13,5,1,625.25,2,2,4,1,1,1576.31588,188.6799577,2,-1,547.1944444,1
4166,20700497,2007,1/6/2008,2007,1,31,20,11,12,5,8,6,1,874,2,0,2,0,0,1691.190559,East,Indiana,34,16,18,8,9,8,9,1,642.4,2,1,3,0,0,1448.01714,243.1734186,0,0,231.6,1
4167,20700496,2007,1/6/2008,2007,1,32,20,12,13,5,7,7,2,863.7777778,2,1,3,0,0,1666.384011,East,Philadelphia,33,14,19,7,9,7,10,1,766.875,0,4,4,0,0,1466.155048,200.2289634,1,0,96.90277778,1
4168,20700495,2007,1/6/2008,2007,0,31,11,20,10,9,1,11,2,778.75,2,1,3,0,2,1477.562305,East,Milwaukee,32,12,20,9,5,3,15,0,679.8333333,1,2,3,0,2,1364.325815,113.2364893,2,0,98.91666667,1
4169,20700494,2007,1/6/2008,2007,1,32,9,23,5,11,4,12,1,833.6666667,0,3,3,0,0,1494.630578,East,Miami,33,8,25,4,11,4,14,0,770.875,1,1,2,0,0,1386.583965,108.0466137,1,0,62.79166667,1
4170,20700493,2007,1/6/2008,2007,0,30,10,20,5,10,5,10,0,760.875,2,0,2,0,0,1520.178496,West,San Antonio,31,22,9,17,2,5,7,1,833,2,1,3,0,0,1624.011951,-103.8334547,-1,0,-72.125,1
4171,20700492,2007,1/6/2008,2007,0,32,4,28,3,12,1,16,1,616.6666667,2,1,3,0,0,1386.945192,West,Dallas,33,22,11,16,3,6,8,1,749.8333333,2,0,2,0,0,1629.776644,-242.8314522,0,0,-133.1666667,1
4172,20700491,2007,1/6/2008,2007,1,31,16,15,9,7,7,8,0,730.25,1,1,2,0,0,1600.783402,West,Seattle,32,9,23,5,11,4,12,0,742.8571429,1,1,2,0,1,1377.706451,223.0769511,0,-1,-12.60714286,1
4173,20700490,2007,1/6/2008,2007,0,33,17,16,8,7,9,9,1,772.9,1,1,2,0,0,1653.526598,East,Cleveland,33,16,17,10,6,6,11,1,727.8181818,2,0,2,0,0,1489.82098,163.7056174,0,0,45.08181818,1
4174,20700499,2007,1/7/2008,2007,1,34,19,15,8,7,11,8,0,1007.625,1,2,3,0,0,1686.427936,West,San Antonio,32,23,9,17,2,6,7,1,833,1,2,3,1,0,1629.07921,57.34872549,-1,0,174.625,1
4175,20700498,2007,1/7/2008,2007,1,33,23,10,10,4,13,6,3,961.6363636,2,0,2,0,0,1752.602054,West,Denver,33,21,12,14,5,7,7,2,701.6363636,2,1,3,1,0,1571.453593,181.1484606,1,0,260,1
4176,20700500,2007,1/8/2008,2007,0,34,14,20,7,9,7,11,1,781.75,0,3,3,0,0,1561.085466,East,Milwaukee,33,13,20,9,5,4,15,0,679.8333333,1,2,3,0,2,1373.469758,187.6157074,1,-2,101.9166667,1
4177,20700501,2007,1/8/2008,2007,0,32,17,15,10,7,7,8,0,730.25,2,1,3,0,0,1607.227459,West,Houston,34,17,17,8,6,9,11,0,849.4285714,1,2,3,0,0,1561.121924,46.10553521,0,0,-119.1785714,1
4178,20700502,2007,1/8/2008,2007,1,32,11,21,10,10,1,11,2,778.75,2,1,3,0,2,1468.418362,East,New Jersey,33,17,16,8,11,9,5,2,777.4,1,2,3,0,1,1459.35034,9.068021849,0,1,1.35,1
4179,20700503,2007,1/8/2008,2007,1,34,17,17,10,6,7,11,1,715.8333333,2,1,3,0,0,1599.079245,West,Seattle,33,9,24,5,11,4,13,0,698.625,0,2,2,0,1,1371.262394,227.8168515,1,-1,17.20833333,1
4180,20700504,2007,1/8/2008,2007,0,33,10,23,6,11,4,12,1,767.25,1,2,3,0,0,1500.04068,West,L.A. Lakers,32,21,11,13,5,8,6,1,819.3,2,0,2,0,0,1595.847451,-95.80677179,0,0,-52.05,1
4181,20700506,2007,1/8/2008,2007,0,32,13,19,7,9,6,10,0,853.375,2,1,3,0,0,1593.790459,East,New York,32,8,24,7,11,1,13,1,863.7777778,1,2,3,0,0,1316.319157,277.4713018,-1,0,-10.40277778,1
4182,20700507,2007,1/8/2008,2007,1,35,18,17,12,3,6,14,2,839.8,1,1,2,0,1,1643.751039,East,Indiana,35,16,19,8,9,8,10,1,732.2,2,1,3,0,0,1443.360248,200.390791,1,1,107.6,1
4183,20700508,2007,1/8/2008,2007,1,32,12,20,8,8,4,12,0,535.5,0,3,3,0,2,1537.877914,East,Orlando,35,22,13,7,8,15,5,1,659.4545455,2,0,2,0,0,1542.261775,-4.383860427,-1,2,-123.9545455,1
4184,20700505,2007,1/8/2008,2007,1,33,4,29,3,13,1,16,1,646.5,3,0,3,0,0,1380.949254,East,Miami,34,8,26,4,11,4,15,0,689.8888889,1,2,3,0,0,1381.173863,-0.224609308,1,0,-43.38888889,1
4185,20700509,2007,1/9/2008,2007,1,34,17,17,8,8,9,9,1,772.9,2,0,2,0,0,1644.268333,East,Philadelphia,35,14,21,7,10,7,11,1,781.75,1,3,4,1,0,1449.97577,194.292563,0,0,-8.85,1
4186,20700510,2007,1/9/2008,2007,1,31,15,16,10,7,5,9,1,778.625,1,2,3,0,0,1532.516437,East,Cleveland,35,18,17,11,6,7,11,1,795,3,1,4,1,0,1504.127109,28.38932872,0,0,-16.375,1
4187,20700511,2007,1/9/2008,2007,0,32,29,3,16,1,13,2,1,715.7777778,2,1,3,0,1,1782.95793,East,Charlotte,33,12,21,11,10,1,11,2,778.75,3,1,4,1,2,1382.011493,400.9464374,-1,-1,-62.97222222,1
4188,20700512,2007,1/9/2008,2007,1,34,17,17,8,11,9,6,2,766.3333333,1,3,4,1,0,1545.757209,West,Seattle,34,9,25,5,11,4,14,0,698.625,0,3,3,1,0,1366.21453,179.5426787,2,0,67.70833333,1
4189,20700513,2007,1/9/2008,2007,0,33,9,24,7,11,2,13,1,863.7777778,1,3,4,1,0,1431.363756,West,Houston,35,18,17,8,6,10,11,0,875,1,3,4,1,0,1571.792641,-140.4288852,1,0,-11.22222222,1
4190,20700514,2007,1/9/2008,2007,1,34,14,20,9,5,5,15,0,679.8333333,1,3,4,1,1,1484.579454,East,Miami,35,8,27,4,11,4,16,0,689.8888889,1,3,4,1,0,1370.787772,113.7916816,0,1,-10.05555556,1
4191,20700515,2007,1/9/2008,2007,0,34,23,11,9,6,14,5,1,609.5,0,3,3,0,0,1688.709665,West,L.A. Lakers,33,22,11,13,5,9,6,1,874,2,1,3,1,1,1605.39306,83.31660455,0,-1,-264.5,1
4192,20700517,2007,1/9/2008,2007,1,34,24,10,11,4,13,6,3,1211.875,3,0,3,0,1,1760.573654,East,Indiana,36,16,20,8,9,8,11,0,687.625,2,2,4,1,0,1436.121354,324.4522999,3,1,524.25,1
4193,20700518,2007,1/9/2008,2007,1,34,21,13,16,3,5,10,0,632.5,1,2,3,0,0,1634.74202,West,Golden State,35,20,15,9,7,11,8,0,928.2222222,2,1,3,0,0,1594.212364,40.52965619,0,0,-295.7222222,1
4194,20700519,2007,1/9/2008,2007,0,31,10,21,5,11,5,10,0,694,2,0,2,0,0,1515.111237,East,Orlando,36,22,14,7,8,15,6,1,659.4545455,2,1,3,1,0,1535.835072,-20.72383532,-1,0,34.54545455,1
4195,20700516,2007,1/9/2008,2007,1,34,23,11,16,3,7,8,1,877.9166667,2,1,3,0,0,1735.772581,East,Detroit,34,26,8,13,3,13,5,0,781.3,1,2,3,0,0,1689.972215,45.80036645,1,0,96.61666667,1
4196,20700521,2007,1/10/2008,2007,1,33,13,20,9,8,4,12,0,535.5,1,2,3,0,2,1544.304617,West,Memphis,34,10,24,6,12,4,12,1,923.1666667,2,1,3,0,0,1390.495071,153.8095462,-1,2,-387.6666667,1
4197,20700522,2007,1/10/2008,2007,1,36,19,17,13,3,6,14,2,834.7777778,1,1,2,0,2,1650.989933,West,Phoenix,35,25,10,12,4,13,6,1,746,4,0,4,1,3,1662.361098,-11.37116515,1,-1,88.77777778,1
4198,20700520,2007,1/10/2008,2007,0,33,23,10,17,2,6,8,1,743.8333333,1,3,4,0,0,1721.294782,East,Detroit,35,26,9,13,3,13,6,0,904.875,1,2,3,1,0,1678.188005,43.1067765,1,0,-161.0416667,1
4199,20700524,2007,1/11/2008,2007,0,35,18,17,9,11,9,6,2,766.3333333,2,2,4,0,0,1550.810196,East,Boston,33,29,4,16,2,13,2,1,916.5,2,1,3,0,0,1651.794982,-100.9847859,1,0,-150.1666667,1
4200,20700525,2007,1/11/2008,2007,0,34,9,25,7,12,2,13,1,832.3,1,3,4,0,0,1425.969147,East,Toronto,35,18,17,9,8,9,9,1,717.8,3,0,3,0,0,1549.492126,-123.5229794,0,0,114.5,1
4201,20700523,2007,1/11/2008,2007,0,36,14,22,7,10,7,12,1,776.125,1,3,4,0,0,1544.751976,East,Chicago,33,13,20,7,10,6,10,0,853.375,2,0,2,0,0,1478.74586,66.00611643,1,0,-77.25,1
4202,20700526,2007,1/11/2008,2007,0,32,16,16,11,7,5,9,1,831.5,2,1,3,0,1,1541.258134,East,Washington,33,17,16,10,8,7,8,0,730.25,2,1,3,0,0,1496.556741,44.70139254,1,1,101.25,1
4203,20700528,2007,1/11/2008,2007,1,35,23,12,9,7,14,5,1,614,1,2,3,0,0,1660.474388,East,Miami,36,8,28,4,11,4,17,0,746.3333333,0,4,4,0,0,1365.941956,294.5324326,1,0,-132.3333333,1
4204,20700527,2007,1/11/2008,2007,1,36,18,18,11,6,7,12,1,795,2,2,4,0,0,1595.385412,East,Charlotte,34,13,21,11,10,2,11,2,778.75,2,2,4,0,2,1413.174442,182.2109701,-1,-2,16.25,1
4205,20700530,2007,1/11/2008,2007,1,34,21,13,14,5,7,8,2,810.875,1,2,3,0,1,1663.481993,East,Orlando,37,23,14,7,8,16,6,1,782.1111111,1,2,3,0,0,1543.617599,119.8643931,1,1,28.76388889,1
4206,20700529,2007,1/11/2008,2007,1,36,19,17,8,6,11,11,0,762.875,1,3,4,0,0,1677.18725,West,Minnesota,34,5,29,4,13,1,16,1,607.3,3,0,3,0,0,1291.335345,385.8519049,-1,0,155.575,1
4207,20700531,2007,1/11/2008,2007,1,34,23,11,13,5,10,6,1,874,2,2,4,0,1,1733.628336,East,Milwaukee,35,15,20,10,5,5,15,0,735.1428571,2,2,4,0,0,1389.42527,344.2030664,1,1,138.8571429,1
4208,20700532,2007,1/11/2008,2007,1,36,20,16,9,7,11,9,0,839.3,2,1,3,0,0,1681.173317,West,Memphis,35,10,25,6,12,4,13,1,806.8571429,2,2,4,1,0,1387.587274,293.5860427,-1,0,32.44285714,1
4209,20700533,2007,1/11/2008,2007,0,35,9,26,5,11,4,15,0,698.625,0,3,3,0,1,1461.161544,West,Dallas,35,24,11,17,3,7,8,1,877.9166667,2,1,3,0,0,1647.556791,-186.3952475,-1,1,-179.2916667,1
4210,20700540,2007,1/12/2008,2007,0,32,10,22,5,12,5,10,0,694,2,0,2,0,0,1507.328709,West,Dallas,36,25,11,17,3,8,8,1,761.5454545,1,2,3,1,0,1654.822032,-147.4933229,-1,0,-67.54545455,1
4211,20700539,2007,1/12/2008,2007,0,34,14,20,10,8,4,12,1,695,2,1,3,0,1,1547.212413,East,Indiana,37,16,21,8,9,8,12,1,772.2222222,0,3,3,0,1,1434.33391,112.8785033,0,0,-77.22222222,1
4212,20700538,2007,1/12/2008,2007,1,36,25,11,12,4,13,7,3,1211.875,3,1,4,0,1,1744.112019,East,Milwaukee,36,15,21,10,5,5,16,0,735.1428571,1,3,4,1,0,1388.088046,356.0239724,3,1,476.7321429,1
4213,20700537,2007,1/12/2008,2007,1,37,20,17,14,3,6,14,2,924.7,2,1,3,0,0,1669.239013,East,Orlando,38,23,15,7,8,16,7,1,720.7,0,3,3,1,0,1537.291343,131.9476698,1,0,204,1
4214,20700536,2007,1/12/2008,2007,1,34,23,11,17,3,6,8,1,743.8333333,1,2,3,0,0,1709.219872,West,Minnesota,35,5,30,4,13,1,17,1,636.25,2,1,3,1,0,1287.986013,421.2338591,0,0,107.5833333,1
4215,20700534,2007,1/12/2008,2007,1,34,18,16,10,8,8,8,0,730.25,2,1,3,1,0,1603.954916,East,Boston,34,30,4,16,2,14,2,1,853.5,1,2,3,1,0,1658.254795,-54.29987872,-1,0,-123.25,1
4216,20700535,2007,1/12/2008,2007,0,35,13,22,11,10,2,12,2,817.8333333,2,2,4,1,4,1509.364611,East,Detroit,36,27,9,13,3,14,6,0,859.4444444,1,2,3,0,0,1690.262915,-180.8983038,2,4,-41.61111111,1
4217,20700542,2007,1/13/2008,2007,1,33,16,17,11,8,5,9,1,786.7142857,2,0,2,0,0,1533.85996,East,Chicago,34,14,20,7,10,7,10,1,798.5454545,1,1,2,0,0,1485.75617,48.10379,0,0,-11.83116883,1
4218,20700543,2007,1/13/2008,2007,0,37,20,17,9,6,11,11,0,875,1,2,3,0,0,1680.536583,West,New Orleans,36,24,12,10,7,14,5,1,719.4444444,2,0,2,0,0,1565.42314,115.1134425,-1,0,155.5555556,1
4219,20700544,2007,1/13/2008,2007,1,35,9,26,7,13,2,13,1,757.7,2,1,3,0,0,1420.133807,East,Detroit,37,28,9,13,3,15,6,0,781.3,0,3,3,1,0,1692.811228,-272.6774208,1,0,-23.6,1
4220,20700541,2007,1/13/2008,2007,1,36,19,17,9,8,10,9,1,717.8,2,1,3,0,0,1655.327466,West,Portland,35,22,13,17,3,5,10,0,622.3333333,1,0,1,0,1,1547.781067,107.5463993,1,-1,95.46666667,1
4221,20700546,2007,1/13/2008,2007,1,35,24,11,14,5,10,6,1,874,2,2,4,0,1,1734.96556,West,Memphis,36,10,26,6,12,4,14,1,806.8571429,2,2,4,0,0,1384.651554,350.3140063,0,1,67.14285714,1
4222,20700545,2007,1/13/2008,2007,1,37,21,16,10,7,11,9,0,928.2222222,2,1,3,0,0,1684.109038,East,Indiana,38,17,21,8,9,9,12,1,764.375,0,4,4,1,1,1445.502685,238.606353,-1,-1,163.8472222,1
4223,20700553,2007,1/14/2008,2007,0,36,9,27,5,12,4,15,0,814.7777778,1,2,3,0,0,1453.896302,West,L.A. Lakers,36,25,11,15,5,10,6,1,864.875,2,2,4,1,2,1635.707321,-181.8110187,-1,-2,-50.09722222,1
4224,20700552,2007,1/14/2008,2007,1,35,14,21,10,9,4,12,1,637.7777778,3,0,3,0,1,1536.043639,West,Dallas,37,26,11,17,3,9,8,1,839.9090909,1,2,3,0,0,1656.988582,-120.9449427,0,1,-202.1313131,1
4225,20700551,2007,1/14/2008,2007,1,38,21,17,15,3,6,14,2,924.7,3,0,3,0,0,1672.885771,East,Milwaukee,37,15,22,10,5,5,17,0,689.5,1,3,4,0,0,1386.475318,286.4104532,2,0,235.2,1
4226,20700550,2007,1/14/2008,2007,1,35,24,11,18,3,6,8,1,743.8333333,2,1,3,0,0,1711.001244,East,Philadelphia,37,14,23,7,11,7,12,1,719.2222222,2,1,3,0,0,1437.741667,273.2595774,0,0,24.61111111,1
